Product Type,Size,Paper Weight,Paper Type,Paper Color,Parts,Sides,Ink Color,Quantity,Price,Max Qty,Overage per 1000,Pricing Type
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,600,168,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,800,212.8,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,1000,258,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,1200,303.6,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,1400,350,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,1600,396.8,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,2000,480,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,3000,705,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,4000,924,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,5000,1140,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,6000,1362,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,8000,1792,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Single,Color,10000,2190,,,Standard
,,,,,,,,,,,,
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,100,80,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,200,115,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,300,147.9,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,400,181.2,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,500,214,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,600,246,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,800,310.4,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,1000,374,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,1200,438,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,1400,502.6,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,1600,566.4,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,2000,692,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,3000,1002,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,4000,1312,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,5000,1610,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,6000,1908,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,8000,2464,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Color,10000,3010,,,Standard
,,,,,,,,,,,,
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,100,67,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,200,102,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,300,129,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,400,155.2,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,500,181,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,600,208.2,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,800,260.8,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,1000,314,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,1200,366,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,1400,418.6,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,1600,470.4,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,2000,576,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,3000,834,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,4000,1096,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,5000,1350,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,6000,1602,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,8000,2112,,,Standard
Digital Color,"8.5"" x 11""",100lb,Gloss Cover,White,,Double,Color/Black,10000,2590,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,100,68,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,200,106,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,300,128,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,400,150,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,500,170,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,600,192,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,800,234,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,1000,276,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,1200,320,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,1400,364,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,1600,408,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,2000,480,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,3000,688,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,4000,884,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,5000,1082,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,6000,1278,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,8000,1660,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Single,Color,10000,1980,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,100,136,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,200,182,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,300,224,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,400,266,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,500,308,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,600,348,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,800,428,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,1000,508,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,1200,588,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,1400,668,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,1600,748,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,2000,904,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,3000,1284,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,4000,1664,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,5000,2020,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,6000,2374,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,8000,3006,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Color,10000,3610,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,100,110,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,200,156,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,300,186,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,400,214,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,500,242,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,600,272,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,800,330,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,1000,388,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,1200,444,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,1400,500,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,1600,556,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,2000,670,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,3000,950,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,4000,1230,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,5000,1498,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,6000,1764,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,8000,2294,,,Standard
Digital Color,"11"" x 17""",60lb,Offset,White,,Double,Color/Black,10000,2786,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,100,72,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,200,114,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,300,139.8,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,400,166.4,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,500,190,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,600,216,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,800,265.6,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,1000,316,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,1200,367.2,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,1400,420,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,1600,473.6,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,2000,560,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,3000,810,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,4000,1048,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,5000,1280,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,6000,1524,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,8000,1984,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Single,Color,10000,2380,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,100,140,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,200,190,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,300,235.8,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,400,282.4,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,500,328,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,600,372,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,800,460.8,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,1000,548,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,1200,636,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,1400,725.2,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,1600,812.8,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,2000,984,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,3000,1404,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,4000,1824,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,5000,2220,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,6000,2616,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,8000,3328,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Color,10000,4020,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,100,114,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,200,164,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,300,198,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,400,230.4,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,500,262,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,600,296.4,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,800,361.6,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,1000,428,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,1200,492,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,1400,557.2,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,1600,620.8,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,2000,752,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,3000,1068,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,4000,1392,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,5000,1700,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,6000,2004,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,8000,2624,,,Standard
Digital Color,"11"" x 17""",28lb,Hammermill,White,,Double,Color/Black,10000,3180,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,100,74,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,200,118,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,300,145.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,400,174.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,500,200,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,600,228,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,800,281.6,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,1000,336,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,1200,391.2,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,1400,448,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,1600,505.6,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,2000,600,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,3000,870,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,4000,1128,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,5000,1380,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,6000,1644,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,8000,2144,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Single,Color,10000,2580,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,100,142,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,200,194,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,300,241.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,400,290.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,500,338,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,600,384,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,800,476.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,1000,568,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,1200,660,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,1400,753.2,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,1600,844.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,2000,1024,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,3000,1464,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,4000,1904,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,5000,2320,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,6000,2736,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,8000,3488,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Color,10000,4220,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,100,116,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,200,168,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,300,204,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,400,238.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,500,272,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,600,308.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,800,377.6,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,1000,448,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,1200,516,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,1400,585.2,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,1600,652.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,2000,792,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,3000,1128,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,4000,1472,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,5000,1800,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,6000,2124,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,8000,2784,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Text,White,,Double,Color/Black,10000,3380,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,100,88,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,200,146,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,300,187.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,400,230.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,500,270,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,600,312,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,800,393.6,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,1000,476,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,1200,559.2,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,1400,644,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,1600,729.6,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,2000,880,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,3000,1290,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,4000,1688,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,5000,2080,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,6000,2484,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,8000,3264,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Single,Color,10000,3980,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,100,156,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,200,222,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,300,283.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,400,346.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,500,408,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,600,468,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,800,588.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,1000,708,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,1200,828,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,1400,949.2,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,1600,1068.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,2000,1304,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,3000,1884,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,4000,2464,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,5000,3020,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,6000,3576,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,8000,4608,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Color,10000,5620,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,100,130,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,200,196,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,300,246,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,400,294.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,500,342,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,600,392.4,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,800,489.6,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,1000,588,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,1200,684,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,1400,781.2,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,1600,876.8,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,2000,1072,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,3000,1548,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,4000,2032,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,5000,2500,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,6000,2964,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,8000,3904,,,Standard
Digital Color,"11"" x 17""",80lb,Gloss Cover,White,,Double,Color/Black,10000,4780,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,100,76,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,200,122,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,300,151.8,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,400,182.4,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,500,210,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,600,240,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,800,297.6,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,1000,356,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,1200,415.2,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,1400,476,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,1600,537.6,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,2000,640,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,3000,930,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,4000,1208,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,5000,1480,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,6000,1764,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,8000,2304,,,Standard
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Single,Color,10000,2780,,,Standard
,,,,,,,,,,,,
Digital Color,"11"" x 17""",100lb,Gloss Text,White,,Double,Color/Color,100,144,,,Standard
